id,name,yearpublished,minplayers,maxplayers,playingtime,users_rated,average_rating,bayes_average_rating,total_weights,average_weight
144874,b'Trailer Park Boys Board Game',b'2013',b'2',b'6',b'90',b'41',b'7.02683',b'5.52549',b'2',b'1.5'
21239,b'Rocketville',b'2006',b'3',b'5',b'45',b'579',b'5.07714',b'5.37327',b'68',b'1.5882'
8273,b'Alexandros',b'2003',b'2',b'4',b'45',b'909',b'6.17794',b'5.76354',b'115',b'2.3826'
104575,b'Steam Torpedo: First Contact',b'2011',b'2',b'2',b'40',b'380',b'6.22248',b'5.6368',b'20',b'2.45'
34334,b'Waterloo 20',b'2008',b'2',b'2',b'50',b'205',b'6.97854',b'5.69094',b'35',b'2.2'
37612,b'Apples to Apples to Go',b'2007',b'4',b'8',b'30',b'367',b'5.71768',b'5.53732',b'24',b'1.0833'
134352,b'Two Rooms and a Boom',b'2013',b'6',b'30',b'20',b'3888',b'7.03052',b'6.60218',b'124',b'1.4274'
15009,b'Humm Bug',b'0',b'3',b'16',b'30',b'38',b'5.27105',b'5.49352',b'4',b'1'
344,b'Members Only',b'1996',b'3',b'5',b'45',b'318',b'6.59268',b'5.71263',b'35',b'2'
3466,b'WarpWar',b'1977',b'2',b'2',b'30',b'262',b'6.30229',b'5.61303',b'26',b'2'
147251,b'Lembitu',b'2015',b'2',b'4',b'60',b'51',b'6.35686',b'5.52788',b'8',b'2.625'
1780,b'Knights of Camelot',b'1980',b'2',b'6',b'60',b'152',b'6.48882',b'5.57956',b'13',b'2.5385'
21241,b'Neuroshima Hex! 3.0',b'2006',b'1',b'4',b'30',b'12435',b'7.41145',b'7.16805',b'813',b'2.6101'
9833,"b""Au fil de l'pe""",b'2002',b'2',b'2',b'60',b'98',b'7.3699',b'5.60629',b'18',b'2.7222'
129948,b'The Palaces of Carrara',b'2012',b'2',b'4',b'60',b'3677',b'7.20747',b'6.74897',b'209',b'2.6124'
125368,b'Dino Hunt Dice',b'2012',b'2',b'8',b'10',b'471',b'5.84017',b'5.57571',b'30',b'1.0667'
31260,b'Agricola',b'2007',b'1',b'5',b'150',b'59509',b'7.97359',b'7.86735',b'5852',b'3.6374'
33160,b'Endeavor',b'2009',b'3',b'5',b'90',b'8858',b'7.42134',b'7.15559',b'741',b'2.9082'
108079,b'Bibliogamo',b'2011',b'1',b'1',b'20',b'45',b'6.44778',b'5.52463',b'3',b'1.3333'
6873,b'Letra-Mix',b'1977',b'1',b'4',b'20',b'109',b'5.29266',b'5.48293',b'13',b'1.3846'
165812,b'Nightmare Forest: Dead Run',b'2016',b'1',b'6',b'40',b'94',b'6.75213',b'5.55152',b'3',b'1.6667'
34887,b'Revolution!',b'2009',b'3',b'4',b'60',b'3960',b'6.7334',b'6.38812',b'242',b'2.0455'
171431,b'The Maiden in the Forest',b'2015',b'1',b'1',b'10',b'97',b'6.54515',b'5.56255',b'4',b'2'
11778,b'Cat & Mouse',b'2001',b'2',b'4',b'20',b'143',b'4.8572',b'5.43293',b'15',b'1.0667'
2014,b'Thrill',b'1996',b'2',b'6',b'20',b'42',b'5.80952',b'5.50929',b'6',b'1.1667'
2832,b'Great Western Railway Game',b'1985',b'2',b'6',b'90',b'37',b'5.23784',b'5.4935',b'2',b'1'
2049,b'Target',b'1997',b'2',b'4',b'20',b'147',b'6.04218',b'5.54521',b'22',b'1.4091'
4953,b'1313 Dead End Drive',b'2002',b'2',b'4',b'90',b'723',b'5.78777',b'5.5592',b'57',b'1.3333'
181370,b'Mint Tin Mini Apocalypse',b'2015',b'2',b'2',b'10',b'294',b'7.1085',b'5.68006',b'24',b'1.0833'
182284,b'Motto',b'2015',b'2',b'4',b'30',b'58',b'5.46034',b'5.49868',b'3',b'1.3333'
175324,b'Fog of Love',b'2017',b'2',b'2',b'120',b'3770',b'7.12007',b'6.65271',b'74',b'2.2703'
1197,b'Blink',b'1995',b'2',b'3',b'10',b'1754',b'5.94046',b'5.71912',b'171',b'1.0702'
173259,b'Fallen: Kickstarter Edition',b'2014',b'2',b'2',b'120',b'44',b'8.07614',b'5.57658',b'0',b'0'
138973,b'Camelot: The Build',b'2013',b'1',b'5',b'45',b'162',b'6.24956',b'5.55332',b'10',b'2.1'
65990,b'Don Quixote',b'2010',b'1',b'4',b'20',b'607',b'6.09483',b'5.67677',b'55',b'1.6364'
3766,b'Second Front',b'1994',b'2',b'2',b'1440',b'110',b'7.28364',b'5.60422',b'10',b'4.6'
176306,b'Conspiracy!',b'2016',b'2',b'4',b'45',b'70',b'7.17',b'5.56486',b'3',b'2'
5475,b'After the Holocaust: The Nuclear Devastation of America  Recovery and Reunification',b'1977',b'3',b'5',b'180',b'157',b'6.01943',b'5.55272',b'32',b'4'
154905,b'Brew Crafters: Travel Card Game',b'2014',b'2',b'4',b'30',b'881',b'6.37502',b'5.84617',b'35',b'1.3143'
2364,b'Black Monday',b'1988',b'2',b'6',b'45',b'113',b'5.67345',b'5.51314',b'15',b'2.0667'
1686,b'Spy vs Spy',b'1986',b'2',b'4',b'90',b'135',b'5.59667',b'5.50387',b'13',b'1.4615'
130043,b'Fail Safe',b'2013',b'2',b'2',b'90',b'41',b'7.03659',b'5.54576',b'6',b'2.5'
159581,b'Maskmen',b'2014',b'2',b'6',b'20',b'553',b'6.56634',b'5.80337',b'17',b'1.5882'
2910,b'Power Lunch',b'1994',b'2',b'6',b'45',b'104',b'2.72413',b'5.2988',b'6',b'1.5'
98197,b'Labyrinth: The Paths of Destiny',b'2011',b'2',b'6',b'45',b'133',b'5.91203',b'5.51498',b'8',b'2'
169658,b'The Guardians: Explore',b'2016',b'2',b'5',b'90',b'130',b'7.17115',b'5.58535',b'10',b'3.2'
24186,b'Treasure Fleet',b'2006',b'2',b'5',b'30',b'66',b'6.07273',b'5.528',b'20',b'1.6'
18044,b'BreaKey',b'2003',b'2',b'2',b'1',b'42',b'1.56429',b'5.39024',b'9',b'1'
146312,"b""Ghost Fightin' Treasure Hunters""",b'2013',b'2',b'4',b'30',b'2047',b'7.14305',b'6.45224',b'82',b'1.6707'
143157,b'SOS Titanic',b'2013',b'1',b'5',b'30',b'1325',b'6.68605',b'6.08154',b'74',b'1.6351'
12875,b'Cranium Turbo Edition',b'2004',b'4',b'16',b'60',b'425',b'6.09906',b'5.62531',b'39',b'1.7692'
188,b'Go',b'-2200',b'2',b'2',b'180',b'13761',b'7.6351',b'7.33841',b'1355',b'3.997'
5393,b'Wheedle',b'2002',b'4',b'6',b'30',b'517',b'6.16066',b'5.67327',b'47',b'1.2128'
23388,b'Ninja Galaxy',b'2006',b'2',b'4',b'30',b'71',b'3.32817',b'5.3845',b'9',b'1.5556'
127561,b'Resident Evil Deck Building Game: Mercenaries',b'2012',b'1',b'4',b'60',b'248',b'7.23964',b'5.71901',b'13',b'2.6923'
28699,b'Kryptonim: Lew Morski',b'0',b'2',b'2',b'60',b'37',b'5.48108',b'5.49686',b'7',b'2.2857'
4578,b'UNO Wild Tiles',b'1982',b'2',b'4',b'10',b'90',b'4.93748',b'5.4556',b'11',b'1.0909'
11477,b'The First Arab-Israeli War',b'1997',b'2',b'2',b'0',b'50',b'6.754',b'5.5412',b'9',b'3'
37724,"b""Paul Koenig's D-Day: The Canadian Beach""",b'2008',b'2',b'2',b'50',b'58',b'6.23276',b'5.53713',b'15',b'1.5333'
2296,b'Bermuda Triangle',b'1975',b'2',b'4',b'30',b'767',b'5.56559',b'5.49818',b'86',b'1.2209'
155081,b'POOP: The Game',b'2014',b'2',b'10',b'15',b'280',b'5.03812',b'5.40462',b'8',b'1.125'
9049,b'Teenage Mutant Ninja Turtles Game',b'2003',b'2',b'4',b'60',b'113',b'5.53531',b'5.49857',b'14',b'1.2143'
173275,b'Ghostbusters: The Board Game',b'2015',b'1',b'4',b'120',b'1049',b'6.47158',b'5.83024',b'40',b'2.225'
192185,b'Matryoshka',b'2016',b'3',b'5',b'20',b'464',b'6.69283',b'5.78431',b'9',b'2'
12736,b'The Battle for Dresden 1813',b'1995',b'2',b'2',b'300',b'71',b'7',b'5.57392',b'20',b'3'
29030,b'Chicago Poker',b'2007',b'2',b'6',b'45',b'515',b'5.89911',b'5.60967',b'55',b'1.7455'
36649,b'Aquarium',b'2011',b'2',b'6',b'45',b'192',b'5.80937',b'5.53192',b'7',b'2'
12876,b'Cranium Balloon Lagoon',b'2004',b'2',b'4',b'15',b'138',b'5.23986',b'5.47299',b'19',b'1'
43528,b'World Without End',b'2009',b'2',b'4',b'120',b'4354',b'7.2693',b'6.82834',b'348',b'2.8161'
30658,b'Rise of Empires',b'2009',b'2',b'5',b'180',b'1979',b'7.06008',b'6.42453',b'220',b'3.5455'
176334,b'Guns & Steel',b'2015',b'2',b'4',b'70',b'757',b'6.41556',b'5.82604',b'33',b'2.3939'
14010,b'Nonsense Classic',b'1993',b'3',b'8',b'20',b'103',b'6.07485',b'5.53968',b'5',b'1.2'
160853,b'Stuff and Nonsense',b'2015',b'2',b'6',b'60',b'265',b'6.48923',b'5.65144',b'14',b'1.4286'
17240,"b""That's Life!""",b'2005',b'2',b'6',b'30',b'2677',b'6.51195',b'6.15428',b'281',b'1.3203'
26137,b'Deal or No Deal: Electronic Game',b'2006',b'1',b'4',b'20',b'69',b'4.54928',b'5.44901',b'8',b'1.25'
3712,b'Tac Air',b'1987',b'2',b'4',b'120',b'300',b'6.21717',b'5.60602',b'51',b'3.2353'
16271,b'No Trumpets No Drums',b'1982',b'2',b'2',b'240',b'74',b'6.59392',b'5.54905',b'10',b'3.1'
152174,b'Pressure Cooker',b'2014',b'2',b'4',b'45',b'132',b'6.22235',b'5.56056',b'8',b'1.875'
5843,b'Royalty',b'1959',b'1',b'6',b'10',b'55',b'6.43818',b'5.5336',b'5',b'1.8'
176916,b'Soccer 17',b'2015',b'2',b'2',b'0',b'44',b'6.71932',b'5.53431',b'5',b'1.2'
89953,b'Carcassonne: The Dice Game',b'2011',b'2',b'5',b'10',b'756',b'4.97626',b'5.2938',b'44',b'1.1136'
4310,b'Sting',b'1984',b'2',b'6',b'20',b'69',b'5.40043',b'5.49171',b'5',b'1.2'
19957,b'Blitz',b'0',b'2',b'9',b'30',b'176',b'5.45966',b'5.49178',b'17',b'1.1176'
6620,b'Den of Thieves',b'2003',b'2',b'5',b'90',b'41',b'5.19512',b'5.48809',b'2',b'1.5'
24069,b'Jogo dos Conquistadores',b'2006',b'2',b'4',b'40',b'48',b'5.80854',b'5.51449',b'14',b'2.2857'
1700,b'Outpost Gamma',b'1981',b'2',b'2',b'120',b'55',b'5.94182',b'5.51534',b'7',b'2'
94476,b'New World Colony',b'2011',b'1',b'1',b'10',b'36',b'6.44444',b'5.52352',b'4',b'1.5'
148000,b'Sissi!: Die Bohnenkaiserin',b'2013',b'3',b'5',b'45',b'72',b'6.94722',b'5.56929',b'2',b'2.5'
12501,b'The Franco-Prussian War',b'1992',b'2',b'2',b'600',b'97',b'6.68454',b'5.57713',b'21',b'3.1429'
67600,b'D-Day at Tarawa',b'2014',b'1',b'1',b'420',b'296',b'8.20943',b'5.94198',b'34',b'3.5588'
42279,b'Run Wild',b'2009',b'2',b'4',b'5',b'57',b'6.11053',b'5.51973',b'2',b'1'
28817,b'Blindes Huhn',b'2007',b'3',b'5',b'30',b'108',b'5.9662',b'5.53008',b'14',b'1.6429'
151981,b'Geared: Build Your Bike',b'2014',b'2',b'4',b'20',b'49',b'5.47469',b'5.4976',b'4',b'1'
121423,b'Skyline',b'2012',b'1',b'4',b'20',b'1305',b'6.01066',b'5.74631',b'107',b'1.2897'
132452,b'Pink Hijinks',b'2012',b'2',b'2',b'5',b'109',b'6.01743',b'5.53023',b'8',b'1.875'
20731,b'Capes & Cowls: The Superhero Board Game',b'2006',b'2',b'4',b'60',b'65',b'7.65923',b'5.58506',b'7',b'3'
24884,b'Funny Fishing',b'2006',b'2',b'5',b'15',b'62',b'5.65806',b'5.50572',b'10',b'1'
29952,b'Quinamid',b'2007',b'2',b'2',b'10',b'137',b'6.85321',b'5.62205',b'20',b'2.2'
51197,b'Hippos & Crocodiles',b'2009',b'2',b'2',b'10',b'89',b'6.38427',b'5.54978',b'11',b'1.3636'
180602,b'Game of Trains',b'2015',b'2',b'4',b'20',b'1470',b'6.36927',b'5.93362',b'56',b'1.1964'
184443,b'BEARanoia',b'2015',b'3',b'15',b'1',b'60',b'5.75333',b'5.51114',b'6',b'1.1667'
31563,b'Middle-Earth Quest',b'2009',b'2',b'4',b'180',b'3811',b'7.3766',b'6.84454',b'360',b'3.5472'
42215,b'Tobago',b'2009',b'2',b'4',b'60',b'9856',b'7.12541',b'6.91768',b'660',b'2.1227'
157912,b'Rise to Power',b'2014',b'2',b'6',b'45',b'397',b'6.45804',b'5.69987',b'33',b'2.3636'
1668,b'Modern Naval Battles',b'1989',b'2',b'6',b'90',b'412',b'6.42016',b'5.7018',b'55',b'2.2182'
174552,b'Adventure Time Card Wars: Lemongrab vs. Gunter',b'2015',b'2',b'2',b'30',b'73',b'6.74863',b'5.54367',b'1',b'1'
2782,b'Vantage',b'1985',b'2',b'4',b'30',b'37',b'4.2973',b'5.46791',b'1',b'1'
19947,b'Ark',b'2005',b'3',b'5',b'45',b'1348',b'6.26317',b'5.88273',b'198',b'2.2071'
17104,b'Canasta',b'1939',b'2',b'6',b'45',b'1063',b'6.38247',b'5.8546',b'96',b'2.1562'
24079,b'Katoiz',b'2004',b'1',b'4',b'5',b'44',b'6.65',b'5.53571',b'4',b'2.5'
10687,b'Tipsy Tower',b'1985',b'2',b'4',b'15',b'105',b'4.9219',b'5.45861',b'7',b'1'
136954,b'Road Rally USA',b'2013',b'3',b'5',b'60',b'99',b'6.02273',b'5.53485',b'6',b'1.8333'
121995,b'Blurble',b'2013',b'2',b'12',b'30',b'109',b'6.28743',b'5.55449',b'4',b'1.25'
3634,b'Iberos',b'2002',b'2',b'2',b'360',b'44',b'6.0625',b'5.51393',b'10',b'2.9'
6020,b'Borodino: Doomed Victory',b'1990',b'2',b'2',b'240',b'72',b'4.21681',b'5.43276',b'9',b'3.2222'
97803,b'Penny Arcade: The Game  Gamers vs. Evil',b'2011',b'2',b'4',b'45',b'871',b'6.50065',b'5.85663',b'57',b'2.2281'
3575,b'The Plot to Assassinate Hitler',b'1976',b'2',b'2',b'300',b'191',b'5.68115',b'5.49736',b'26',b'2.8462'
68199,b'Catchup',b'2010',b'2',b'2',b'13',b'109',b'7.62294',b'5.64736',b'6',b'2.5'
205960,b'In the Name of Odin: Kickstarter Edition',b'2016',b'2',b'5',b'60',b'73',b'6.79754',b'5.56629',b'1',b'2'
9110,b'Superpowers at War',b'1985',b'2',b'2',b'120',b'31',b'5.72581',b'5.5',b'5',b'2.8'
132416,b'Imperios Milenarios',b'2012',b'4',b'7',b'150',b'80',b'7.68937',b'5.60577',b'14',b'3.4286'
163242,b'CHEW: Cases of the FDA',b'2015',b'2',b'5',b'30',b'85',b'5.74373',b'5.50559',b'5',b'1.4'
99573,"b""Lock 'n Load Tactical: Heroes of the Pacific""",b'2015',b'2',b'2',b'240',b'86',b'8.175',b'5.6315',b'6',b'3.8333'
3668,b'Tribbles Customizable Card Game',b'2000',b'2',b'4',b'30',b'162',b'5.57068',b'5.49522',b'14',b'1.5'
31612,b'Sultan',b'2007',b'2',b'5',b'45',b'377',b'6.09182',b'5.61911',b'44',b'1.25'
69,b'Bollox',b'1999',b'2',b'2',b'20',b'42',b'6.74286',b'5.52888',b'5',b'2.4'
1044,b'Gunslinger',b'1982',b'2',b'7',b'90',b'956',b'7.11082',b'6.12995',b'117',b'3.2821'
146886,b'La Granja',b'2014',b'1',b'4',b'120',b'7260',b'7.69263',b'7.34231',b'394',b'3.5812'
177513,b'Strife: Shadows & Steam',b'2016',b'2',b'2',b'60',b'107',b'6.64374',b'5.58279',b'1',b'2'
41749,b'American Rails',b'2009',b'3',b'5',b'90',b'903',b'7.44219',b'6.29453',b'72',b'2.8472'
6509,b'The Oilman Game',b'1994',b'2',b'8',b'120',b'83',b'6.43133',b'5.52621',b'9',b'2.5556'
819,b'Quacksalbe',b'1998',b'3',b'5',b'30',b'39',b'6.26923',b'5.52273',b'2',b'2.5'
166226,b'The Staufer Dynasty',b'2014',b'2',b'5',b'90',b'1966',b'7.17367',b'6.4951',b'104',b'2.9808'
182385,b'Rome: Rise to Power',b'2015',b'2',b'4',b'60',b'190',b'6.42484',b'5.61357',b'9',b'2.2222'
189504,b'Love Letter: Star Wars',b'2015',b'2',b'4',b'20',b'93',b'7.01129',b'5.59953',b'7',b'1'
119890,b'Agricola: All Creatures Big and Small',b'2012',b'2',b'2',b'30',b'11491',b'7.41',b'7.18905',b'546',b'2.3462'
6263,"b""King's Breakfast""",b'2003',b'3',b'5',b'15',b'1484',b'6.18142',b'5.85157',b'146',b'1.1781'
9908,b'Les Pyramides 1798',b'1998',b'2',b'2',b'60',b'54',b'7.12333',b'5.54682',b'15',b'2.2667'
36229,b'Toboggans of Doom',b'2008',b'2',b'4',b'30',b'124',b'4.58548',b'5.41996',b'9',b'1.2222'
22048,b'Trivial Pursuit DVD Disney Edition',b'2005',b'2',b'4',b'60',b'60',b'5.63374',b'5.49792',b'3',b'1.6667'
17,b'Button Men',b'1999',b'2',b'2',b'5',b'784',b'6.35644',b'5.79225',b'73',b'1.5342'
1527,"b""Bitin' Off Hedz""",b'1996',b'2',b'8',b'60',b'469',b'4.60092',b'5.25703',b'54',b'1.2037'
1720,b'Dragon Pass',b'1980',b'2',b'3',b'120',b'422',b'6.86778',b'5.78153',b'59',b'3.4068'
52276,b'Captain Pirate',b'2009',b'4',b'7',b'0',b'47',b'5.48106',b'5.49897',b'3',b'1.3333'
8056,"b'Operation Shoestring: The Guadalcanal Campaign, 1942'",b'1990',b'1',b'4',b'240',b'96',b'6.14635',b'5.53665',b'14',b'3.4286'
4330,b'Kanaloa',b'2002',b'2',b'4',b'60',b'261',b'6.21909',b'5.59952',b'32',b'2.2188'
88594,b'Eruption',b'2011',b'2',b'6',b'60',b'727',b'6.38281',b'5.79776',b'49',b'2.0408'
57201,b'Greedy Kingdoms',b'2009',b'2',b'2',b'20',b'105',b'6.68048',b'5.58389',b'9',b'1.6667'
153065,b'Linko!',b'2014',b'2',b'5',b'20',b'3708',b'7.01556',b'6.60499',b'207',b'1.401'
63632,b'Jerusalem',b'2010',b'2',b'4',b'90',b'724',b'6.72489',b'5.90226',b'73',b'2.9178'
1883,b'Cataphract',b'1999',b'2',b'2',b'360',b'198',b'7.26404',b'5.7118',b'34',b'3.3824'
161578,b'[redacted]',b'2014',b'2',b'6',b'45',b'652',b'6.23113',b'5.71892',b'40',b'2.925'
19348,b'Byzantium',b'2005',b'2',b'4',b'180',b'1205',b'6.82592',b'6.12356',b'207',b'3.4638'
61916,b'Quelf Card Game',b'2009',b'3',b'0',b'0',b'62',b'4.72097',b'5.46704',b'2',b'1.5'
154443,b'Madame Ching',b'2014',b'2',b'4',b'45',b'1080',b'6.49788',b'5.93936',b'50',b'2.16'
40236,b'A Conclave of Wyrms',b'2010',b'3',b'6',b'60',b'70',b'5.412',b'5.48748',b'3',b'2'
111866,b'Rise!',b'2012',b'2',b'2',b'20',b'188',b'6.14586',b'5.56123',b'12',b'1.8333'
43111,b'Chaos in the Old World',b'2009',b'3',b'4',b'120',b'13623',b'7.67163',b'7.4308',b'873',b'3.1833'
156077,b'A Fistful of Dinero',b'2015',b'3',b'6',b'30',b'63',b'6.09524',b'5.52199',b'4',b'2'
92499,b'Djam',b'2011',b'2',b'6',b'15',b'133',b'5.61188',b'5.51071',b'8',b'1'
88871,"b'Roads to Moscow: Battles of Mozhaysk and Mtsensk, 1941'",b'2013',b'2',b'2',b'180',b'131',b'7.49886',b'5.66679',b'20',b'3.4'
114316,b'Ace of Spies',b'2012',b'2',b'5',b'30',b'83',b'5.57229',b'5.49457',b'14',b'1.6429'
9812,"b""Gone Fishin'""",b'1890',b'1',b'4',b'10',b'106',b'4.0567',b'5.39403',b'13',b'1'
17464,b'Blood of Noble Men: The Alamo',b'2006',b'2',b'2',b'120',b'52',b'6.49423',b'5.53634',b'9',b'2.3333'
119,b'Kingdoms',b'1994',b'2',b'4',b'45',b'4537',b'6.63792',b'6.36572',b'408',b'1.826'
68603,b'Popular Front',b'2010',b'2',b'6',b'90',b'274',b'7.07664',b'5.75961',b'34',b'2.2059'
155708,b'Tiny Epic Defenders',b'2015',b'1',b'4',b'30',b'2346',b'6.33868',b'6.01214',b'96',b'1.7917'
10008,b'Rifle & Saber: Tactical Combat 1850-1900',b'1973',b'2',b'2',b'90',b'40',b'5.6375',b'5.50112',b'4',b'2.25'
121015,b'Tea Time',b'2012',b'2',b'4',b'30',b'196',b'6.02908',b'5.56678',b'7',b'1.1429'
137173,b'Cairo Corridor',b'2013',b'2',b'2',b'20',b'44',b'7.22727',b'5.55126',b'4',b'2'
94571,"b""Oh Gnome You Don't!""",b'2011',b'2',b'5',b'90',b'125',b'5.8208',b'5.51737',b'9',b'1.5556'
172047,b'The Others',b'2016',b'2',b'5',b'90',b'2963',b'7.43082',b'6.73051',b'91',b'3.044'
2555,b'Vom Kap bis Kairo',b'2001',b'2',b'4',b'30',b'829',b'6.30068',b'5.80299',b'84',b'1.8095'
168680,"b""The Werewolves of Miller's Hollow: The Pact""",b'2014',b'9',b'47',b'40',b'284',b'7.57704',b'5.81012',b'8',b'2.125'
167465,b'Laser Cat Attack!',b'2014',b'2',b'4',b'0',b'41',b'5.02561',b'5.48328',b'5',b'1.6'
1335,b'Gnadenlos!',b'2001',b'3',b'4',b'45',b'328',b'5.95756',b'5.58816',b'40',b'1.925'
42101,b'All Things Zombie: Better Dead Than Zed!',b'2009',b'1',b'8',b'45',b'71',b'7.40423',b'5.57436',b'11',b'2.6364'
163099,b'V-Wars',b'2015',b'3',b'5',b'60',b'79',b'6.29367',b'5.54033',b'5',b'3'
1421,b'Lost Worlds',b'1983',b'2',b'2',b'10',b'434',b'6.53424',b'5.74091',b'42',b'1.6905'
875,b'Roads & Boats',b'1999',b'1',b'4',b'240',b'2888',b'7.7467',b'7.03638',b'339',b'4.1829'
736,b'San Francisco',b'2000',b'3',b'5',b'90',b'306',b'6.19797',b'5.6312',b'35',b'2.5714'
37184,b'Dungeons & Dragons Miniatures Game (second edition)',b'2008',b'2',b'2',b'60',b'206',b'6.68447',b'5.63461',b'22',b'2.4545'
3612,b'Pro Football Fantasm',b'1990',b'2',b'2',b'180',b'41',b'7.08537',b'5.53625',b'6',b'4.3333'
99313,b'Proud Monster Deluxe',b'2011',b'2',b'6',b'1500',b'69',b'7.86377',b'5.59398',b'15',b'3.5333'
8740,b'Imperium Romanum: The Clash of Legions',b'1979',b'2',b'2',b'300',b'34',b'6.08824',b'5.50825',b'4',b'3.5'
6339,b'Dying Lights',b'2003',b'2',b'6',b'45',b'57',b'5.03509',b'5.48088',b'8',b'3.125'
187645,b'Star Wars: Rebellion',b'2016',b'2',b'4',b'240',b'19031',b'8.42618',b'8.15605',b'624',b'3.6939'
162082,b'Deus',b'2014',b'2',b'4',b'90',b'6622',b'7.34664',b'7.02688',b'300',b'2.8433'
3598,b'Tracks to Telluride',b'1994',b'2',b'6',b'120',b'41',b'5.62024',b'5.50181',b'3',b'3.3333'
3967,b'Battlefleet Gothic',b'1999',b'2',b'4',b'180',b'905',b'7.00481',b'6.04763',b'109',b'2.9083'
125993,"b""France '40""",b'2013',b'2',b'2',b'240',b'315',b'7.70873',b'5.91184',b'40',b'2.95'
3394,b'Monopoly: The Simpsons',b'2001',b'2',b'6',b'120',b'631',b'5.21555',b'5.3697',b'36',b'1.6667'
38755,b'College Basketball Dynasty',b'2008',b'1',b'14',b'60',b'58',b'7.01155',b'5.55858',b'21',b'2'
15599,b'Jumbolino',b'1978',b'2',b'4',b'15',b'52',b'3.99519',b'5.44258',b'7',b'1'
3826,b'Unlur',b'2002',b'2',b'2',b'20',b'32',b'7.77031',b'5.54996',b'8',b'3'
4688,b'Angola',b'1988',b'2',b'4',b'480',b'424',b'8.02995',b'6.07958',b'43',b'3.1163'
87893,b'Take It or Leave It',b'2010',b'2',b'5',b'30',b'231',b'6.11397',b'5.59172',b'30',b'1.3667'
20,b'Full Metal Plante',b'1988',b'2',b'4',b'90',b'688',b'7.48419',b'6.13399',b'59',b'3.1525'
1111,b'Taboo',b'1989',b'4',b'10',b'20',b'9489',b'6.28352',b'6.12561',b'553',b'1.226'
29073,b'Blockers!',b'2007',b'2',b'5',b'40',b'1874',b'6.69549',b'6.20186',b'178',b'1.7079'
34713,b'Desert Duel: First Alamein',b'2008',b'2',b'2',b'180',b'35',b'5.83143',b'5.51203',b'11',b'1.9091'
9356,b'Pacific Fleet',b'1983',b'2',b'2',b'360',b'50',b'7.6276',b'5.57139',b'15',b'4'
14105,b'Commands & Colors: Ancients',b'2006',b'2',b'2',b'60',b'7656',b'7.7803',b'7.41291',b'1007',b'2.6961'
22377,b'Spartacus',b'2008',b'2',b'2',b'300',b'162',b'6.64722',b'5.61173',b'30',b'3.3333'
11231,b'Snorta!',b'2004',b'3',b'8',b'20',b'1411',b'6.08567',b'5.77478',b'136',b'1.1029'
31897,b'Anno 1701: Das Brettspiel',b'2007',b'3',b'4',b'120',b'286',b'6.73808',b'5.71849',b'29',b'2.3103'
42702,b'Jackal',b'2009',b'2',b'4',b'120',b'214',b'5.71752',b'5.50473',b'13',b'1.4615'
103811,b'X Marks the Spot',b'2011',b'2',b'4',b'30',b'42',b'5.45476',b'5.49449',b'1',b'2'
3711,b'Flight Leader',b'1986',b'2',b'8',b'180',b'576',b'6.15439',b'5.66481',b'78',b'3.5'
118325,b'RoboTroc',b'2012',b'2',b'4',b'15',b'53',b'5.96698',b'5.51865',b'6',b'1.8333'
31,b'Dark World',b'1991',b'2',b'5',b'90',b'700',b'5.28249',b'5.40409',b'52',b'1.9231'
861,b'Weapons & Warriors:  Castle Combat Set',b'1993',b'2',b'99',b'30',b'458',b'5.92716',b'5.57495',b'47',b'1.2766'
33569,b'Wildcraft!',b'2006',b'1',b'4',b'90',b'63',b'5.5454',b'5.495',b'6',b'1.1667'
155245,b'In Security',b'2014',b'3',b'6',b'20',b'89',b'6.25562',b'5.54694',b'7',b'1.1429'
168770,b'Epic PVP: Fantasy',b'2015',b'2',b'4',b'20',b'591',b'6.54928',b'5.77368',b'26',b'2.1154'
175510,b'Soulfall',b'2015',b'2',b'4',b'45',b'210',b'6.36848',b'5.62021',b'15',b'2.2667'
691,b'Timbuktu',b'1993',b'3',b'5',b'60',b'1716',b'6.68427',b'6.16324',b'229',b'2.786'
2093,b'Mahjong',b'1850',b'3',b'4',b'120',b'5977',b'7.02348',b'6.6867',b'450',b'2.5622'
20590,b'Second World War at Sea: Bismarck',b'2005',b'2',b'2',b'30',b'105',b'7.13095',b'5.61362',b'14',b'2.8571'
151070,b'Gladiatoris',b'2009',b'1',b'6',b'180',b'32',b'8.97031',b'5.52021',b'10',b'2.8'
66047,b'Fast Lane',b'2010',b'2',b'6',b'10',b'40',b'5.42025',b'5.49763',b'6',b'1'
23908,b'Metromania',b'2006',b'2',b'4',b'45',b'233',b'5.91172',b'5.55486',b'28',b'2.4286'
5922,b'Birth of a Nation',b'1982',b'2',b'2',b'240',b'37',b'5.71757',b'5.50265',b'4',b'3.25'
179172,b'Unfair',b'2017',b'2',b'5',b'125',b'3099',b'7.36274',b'6.69432',b'73',b'2.6575'
192297,b'America',b'2016',b'2',b'6',b'45',b'559',b'6.83212',b'5.89516',b'7',b'1.1429'
118418,b'Divinare',b'2012',b'2',b'4',b'30',b'1467',b'6.73821',b'6.14027',b'106',b'1.7736'
223,b'Expedition',b'1996',b'2',b'6',b'90',b'1057',b'6.83381',b'6.08236',b'123',b'1.9756'
