avg_rate,geek_rate,id,num_votes,title
N/A,N/A,21394,N/A,Shop
6.78,N/A,21395,20,Shop
5.25,N/A,21396,4,Shop
5.00,N/A,21397,1,Shop
4.00,N/A,21398,1,Shop
N/A,N/A,21399,N/A,Shop
7.25,N/A,21400,2,Shop
6.48,5.602,21401,179,Shop
6.59,5.618,21402,190,Shop
5.50,N/A,21403,2,Shop
5.25,N/A,21404,2,Shop
6.51,5.600,21405,170,Shop
6.60,5.618,21406,187,Shop
5.14,N/A,21407,7,Shop
5.50,N/A,21408,2,Shop
6.00,N/A,21409,1,Shop
6.00,N/A,21410,15,Shop
6.49,5.543,21411,59,Shop
6.39,N/A,21413,19,Shop
4.39,N/A,21415,8,Shop
6.83,N/A,21416,3,Shop
7.25,N/A,21417,5,Shop
5.44,N/A,21418,18,Shop
7.05,5.667,21419,179,Shop
4.53,N/A,21420,6,Shop
6.54,5.603,21421,174,Shop
6.58,5.607,21422,170,Shop
5.67,N/A,21423,3,Shop
5.98,N/A,21424,22,Shop
N/A,N/A,21425,N/A,Shop
5.33,N/A,21426,3,Shop
7.00,N/A,21427,1,Shop
4.50,N/A,21428,1,Shop
4.50,N/A,21430,1,Shop
5.50,N/A,21431,5,Shop
6.17,N/A,21432,6,Shop
5.38,N/A,21433,9,Shop
4.00,N/A,21434,2,Shop
6.00,N/A,21438,1,Shop
4.81,N/A,21439,13,Shop
4.00,N/A,21440,1,Shop
4.67,N/A,21442,20,Shop
6.81,5.565,21443,75,Shop
8.00,N/A,21444,1,Shop
4.00,N/A,21445,1,Shop
5.38,N/A,21446,4,Shop
4.00,N/A,21448,1,Shop
4.31,N/A,21450,8,Shop
5.88,N/A,21451,12,Shop
4.20,N/A,21452,10,Shop
6.00,N/A,21453,4,Shop
N/A,N/A,21454,N/A,Shop
N/A,N/A,21455,N/A,Shop
5.67,N/A,21456,3,Shop
3.00,N/A,21458,2,Shop
4.00,N/A,21459,5,Shop
7.70,N/A,21461,1,Shop
4.69,N/A,21466,24,Shop
5.00,N/A,21467,1,Shop
3.00,N/A,21468,2,Shop
4.73,N/A,21470,13,Shop
6.49,5.530,21471,46,Shop
5.46,N/A,21472,12,Shop
5.76,N/A,21473,5,Shop
6.50,N/A,21474,2,Shop
N/A,N/A,21475,N/A,Shop
5.00,N/A,21476,1,Shop
N/A,N/A,21477,N/A,Shop
3.50,N/A,21478,2,Shop
N/A,N/A,21480,N/A,Shop
N/A,N/A,21482,N/A,Shop
6.00,N/A,21484,3,Shop
N/A,N/A,21485,N/A,Shop
4.00,N/A,21486,1,Shop
5.00,N/A,21487,1,Shop
N/A,N/A,21489,N/A,Shop
N/A,N/A,21490,N/A,Shop
N/A,N/A,21491,N/A,Shop
N/A,N/A,21492,N/A,Shop
N/A,N/A,21494,N/A,Shop
N/A,N/A,21495,N/A,Shop
5.33,N/A,21496,6,Shop
N/A,N/A,21497,N/A,Shop
4.00,N/A,21498,1,Shop
5.00,N/A,21499,1,Shop
N/A,N/A,21500,N/A,Shop
4.00,N/A,21501,1,Shop
N/A,N/A,21502,N/A,Shop
6.12,N/A,21504,16,Shop
2.04,N/A,21505,8,Shop
4.40,N/A,21507,5,Shop
3.00,N/A,21508,1,Shop
N/A,N/A,21509,N/A,Shop
5.50,N/A,21510,2,Shop
5.00,N/A,21511,3,Shop
5.69,N/A,21512,4,Shop
5.26,N/A,21513,26,Shop
3.00,N/A,21514,1,Shop
N/A,N/A,21515,N/A,Shop
N/A,N/A,21516,N/A,Shop
3.25,N/A,21517,2,Shop
N/A,N/A,21518,N/A,Shop
6.00,N/A,21519,1,Shop
7.50,N/A,21520,2,Shop
6.00,N/A,21521,1,Shop
3.00,N/A,21522,1,Shop
4.75,N/A,21524,2,Shop
N/A,N/A,21525,N/A,Shop
N/A,N/A,21526,N/A,Shop
2.00,N/A,21527,1,Shop
5.00,N/A,21530,1,Shop
5.30,N/A,21531,10,Shop
5.08,N/A,21532,6,Shop
4.00,N/A,21533,2,Shop
5.67,N/A,21534,3,Shop
5.50,N/A,21535,2,Shop
N/A,N/A,21536,N/A,Shop
5.00,N/A,21537,2,Shop
N/A,N/A,21538,N/A,Shop
4.96,N/A,21540,25,Shop
4.20,N/A,21541,10,Shop
N/A,N/A,21542,N/A,Shop
2.00,N/A,21543,1,Shop
5.10,N/A,21544,8,Shop
N/A,N/A,21545,N/A,Shop
4.00,N/A,21546,24,Shop
7.67,N/A,21547,21,Shop
5.25,N/A,21548,12,Shop
5.14,N/A,21549,7,Shop
N/A,N/A,21553,N/A,Shop
5.17,N/A,21554,3,Shop
5.28,N/A,21555,24,Shop
4.50,N/A,21556,1,Shop
5.50,N/A,21557,3,Shop
6.42,N/A,21559,7,Shop
7.00,N/A,21560,2,Shop
6.33,N/A,21561,7,Shop
6.14,N/A,21562,7,Shop
3.00,N/A,21565,3,Shop
6.44,N/A,21567,9,Shop
7.83,N/A,21568,3,Shop
3.67,N/A,21570,3,Shop
4.00,N/A,21571,1,Shop
4.50,N/A,21573,1,Shop
3.00,N/A,21574,2,Shop
6.50,N/A,21575,2,Shop
5.00,N/A,21576,1,Shop
N/A,N/A,21578,N/A,Shop
5.00,N/A,21579,3,Shop
N/A,N/A,21582,N/A,Shop
7.40,N/A,21583,5,Shop
5.00,N/A,21584,1,Shop
4.25,N/A,21585,4,Shop
6.07,N/A,21586,8,Shop
4.00,N/A,21587,1,Shop
3.40,N/A,21588,5,Shop
3.67,N/A,21589,6,Shop
3.00,N/A,21591,1,Shop
5.50,N/A,21593,4,Shop
3.50,N/A,21594,2,Shop
4.50,N/A,21595,1,Shop
5.50,N/A,21596,12,Shop
7.43,N/A,21597,7,Shop
N/A,N/A,21599,N/A,Shop
N/A,N/A,21600,N/A,Shop
4.00,N/A,21601,9,Shop
3.00,N/A,21602,3,Shop
4.00,N/A,21603,3,Shop
4.00,N/A,21604,2,Shop
3.19,N/A,21605,8,Shop
N/A,N/A,21606,N/A,Shop
6.00,N/A,21607,1,Shop
4.60,N/A,21608,5,Shop
N/A,N/A,21609,N/A,Shop
6.92,N/A,21610,12,Shop
5.17,N/A,21611,6,Shop
5.00,N/A,21612,1,Shop
6.56,N/A,21614,18,Shop
7.69,5.978,21615,396,Shop
2.00,N/A,21616,4,Shop
6.00,N/A,21617,2,Shop
N/A,N/A,21618,N/A,Shop
8.00,N/A,21619,6,Shop
N/A,N/A,21620,N/A,Shop
2.33,N/A,21621,3,Shop
3.00,N/A,21623,2,Shop
4.00,N/A,21624,1,Shop
1.00,N/A,21625,1,Shop
7.13,5.564,21626,58,Shop
8.20,N/A,21627,5,Shop
5.93,N/A,21628,15,Shop
N/A,N/A,21629,N/A,Shop
4.62,N/A,21630,4,Shop
5.46,N/A,21636,14,Shop
5.79,N/A,21637,17,Shop
4.00,N/A,21638,1,Shop
5.00,N/A,21639,1,Shop
6.00,N/A,21640,8,Shop
5.80,N/A,21642,6,Shop
5.00,N/A,21643,1,Shop
N/A,N/A,21644,N/A,Shop
4.00,N/A,21645,3,Shop
5.60,N/A,21646,21,Shop
7.00,N/A,21648,1,Shop
5.00,N/A,21649,2,Shop
N/A,N/A,21650,N/A,Shop
3.08,N/A,21651,6,Shop
4.12,N/A,21652,29,Shop
5.00,N/A,21653,1,Shop
2.00,N/A,21655,1,Shop
4.87,N/A,21656,7,Shop
4.83,N/A,21657,6,Shop
4.00,N/A,21658,1,Shop
5.29,N/A,21659,7,Shop
4.87,N/A,21660,10,Shop
N/A,N/A,21661,N/A,Shop
6.00,N/A,21662,1,Shop
4.67,N/A,21663,3,Shop
3.50,N/A,21664,2,Shop
4.43,N/A,21665,7,Shop
4.25,N/A,21667,4,Shop
7.33,N/A,21669,9,Shop
6.17,N/A,21671,12,Shop
5.33,N/A,21672,6,Shop
N/A,N/A,21674,N/A,Shop
8.00,N/A,21675,2,Shop
8.00,N/A,21676,2,Shop
6.42,N/A,21678,6,Shop
4.00,N/A,21679,5,Shop
N/A,N/A,21680,N/A,Shop
N/A,N/A,21681,N/A,Shop
6.97,N/A,21682,20,Shop
4.90,N/A,21683,10,Shop
5.25,N/A,21684,12,Shop
4.29,N/A,21686,7,Shop
N/A,N/A,21687,N/A,Shop
3.50,N/A,21688,2,Shop
4.74,N/A,21689,19,Shop
6.05,N/A,21690,11,Shop
7.53,5.647,21691,113,Shop
4.00,N/A,21693,4,Shop
N/A,N/A,21694,N/A,Shop
7.00,N/A,21695,1,Shop
6.00,N/A,21696,4,Shop
7.50,5.583,21697,65,Shop
8.00,N/A,21698,1,Shop
4.00,N/A,21699,1,Shop
4.00,N/A,21700,1,Shop
5.46,N/A,21701,14,Shop
8.73,N/A,21706,13,Shop
N/A,N/A,21707,N/A,Shop
6.12,N/A,21708,2,Shop
N/A,N/A,21710,N/A,Shop
5.31,N/A,21711,11,Shop
5.33,N/A,21712,3,Shop
6.65,5.966,21713,974,Shop
1.50,N/A,21714,2,Shop
N/A,N/A,21715,N/A,Shop
6.17,N/A,21717,23,Shop
5.67,N/A,21718,3,Shop
3.62,N/A,21719,4,Shop
6.75,N/A,21720,4,Shop
N/A,N/A,21721,N/A,Shop
N/A,N/A,21722,N/A,Shop
6.00,N/A,21723,1,Shop
5.00,N/A,21724,2,Shop
N/A,N/A,21725,N/A,Shop
N/A,N/A,21726,N/A,Shop
8.00,N/A,21728,1,Shop
6.48,N/A,21730,24,Shop
9.00,N/A,21731,1,Shop
4.40,N/A,21732,5,Shop
N/A,N/A,21733,N/A,Shop
7.00,N/A,21737,1,Shop
N/A,N/A,21738,N/A,Shop
4.00,N/A,21739,1,Shop
4.00,N/A,21740,3,Shop
1.00,N/A,21741,1,Shop
3.33,N/A,21742,3,Shop
N/A,N/A,21743,N/A,Shop
7.50,N/A,21744,1,Shop
N/A,N/A,21745,N/A,Shop
5.38,N/A,21746,28,Shop
7.29,N/A,21747,15,Shop
5.55,N/A,21748,2,Shop
6.00,N/A,21750,2,Shop
5.10,N/A,21752,11,Shop
4.50,N/A,21753,4,Shop
6.92,N/A,21755,13,Shop
4.46,N/A,21756,5,Shop
5.17,N/A,21757,3,Shop
5.50,N/A,21758,2,Shop
N/A,N/A,21759,N/A,Shop
5.00,N/A,21760,2,Shop
4.00,N/A,21761,1,Shop
4.50,N/A,21762,4,Shop
N/A,N/A,21766,N/A,Shop
3.65,N/A,21768,14,Shop
5.00,N/A,21770,1,Shop
4.83,N/A,21771,9,Shop
6.48,N/A,21772,23,Shop
3.40,N/A,21773,5,Shop
7.20,N/A,21774,8,Shop
6.00,N/A,21775,2,Shop
4.37,N/A,21776,19,Shop
5.61,N/A,21777,22,Shop
4.00,N/A,21778,1,Shop
6.83,N/A,21780,10,Shop
6.40,N/A,21781,10,Shop
6.50,N/A,21782,12,Shop
6.83,N/A,21783,12,Shop
N/A,N/A,21784,N/A,Shop
6.39,5.683,21785,442,Shop
5.50,N/A,21786,2,Shop
4.38,N/A,21787,24,Shop
5.67,N/A,21789,6,Shop
3.75,N/A,21792,4,Shop
6.33,N/A,21793,3,Shop
5.75,N/A,21794,4,Shop
7.82,5.822,21795,231,Shop
N/A,N/A,21796,N/A,Shop
N/A,N/A,21797,N/A,Shop
N/A,N/A,21799,N/A,Shop
5.38,N/A,21800,8,Shop
3.00,N/A,21801,1,Shop
5.51,N/A,21802,9,Shop
N/A,N/A,21803,N/A,Shop
5.57,N/A,21805,7,Shop
5.29,N/A,21806,7,Shop
5.00,N/A,21808,4,Shop
6.00,N/A,21810,1,Shop
5.50,N/A,21811,2,Shop
6.00,N/A,21812,1,Shop
5.54,N/A,21813,18,Shop
7.25,N/A,21816,4,Shop
7.09,5.805,21817,333,Shop
6.46,5.538,21818,62,Shop
7.00,N/A,21819,1,Shop
5.50,N/A,21820,3,Shop
5.00,N/A,21821,1,Shop
5.00,N/A,21822,1,Shop
N/A,N/A,21823,N/A,Shop
7.00,N/A,21824,1,Shop
5.76,N/A,21825,23,Shop
4.67,N/A,21826,3,Shop
5.95,N/A,21827,10,Shop
7.27,N/A,21828,13,Shop
N/A,N/A,21830,N/A,Shop
6.12,N/A,21832,11,Shop
N/A,N/A,21833,N/A,Shop
4.50,N/A,21834,8,Shop
N/A,N/A,21836,N/A,Shop
6.00,N/A,21837,8,Shop
6.97,N/A,21838,4,Shop
6.90,N/A,21839,10,Shop
4.52,N/A,21840,23,Shop
5.50,N/A,21841,2,Shop
5.06,N/A,21842,9,Shop
N/A,N/A,21843,N/A,Shop
4.33,N/A,21844,3,Shop
6.60,N/A,21845,10,Shop
4.09,N/A,21846,24,Shop
N/A,N/A,21847,N/A,Shop
3.86,N/A,21848,7,Shop
6.81,N/A,21850,18,Shop
7.00,N/A,21851,1,Shop
4.11,N/A,21852,9,Shop
4.50,N/A,21853,5,Shop
6.84,5.985,21855,779,Shop
6.17,N/A,21856,6,Shop
6.50,N/A,21857,2,Shop
5.50,N/A,21858,2,Shop
8.00,N/A,21860,2,Shop
3.20,N/A,21862,10,Shop
2.00,N/A,21863,2,Shop
5.69,N/A,21864,8,Shop
2.25,N/A,21865,2,Shop
6.50,N/A,21867,5,Shop
6.00,N/A,21868,1,Shop
3.00,N/A,21870,2,Shop
4.57,N/A,21871,7,Shop
4.25,N/A,21872,2,Shop
4.68,N/A,21873,14,Shop
2.00,N/A,21874,1,Shop
7.33,N/A,21875,3,Shop
4.62,N/A,21876,8,Shop
N/A,N/A,21877,N/A,Shop
5.50,N/A,21878,4,Shop
6.53,N/A,21879,26,Shop
2.00,N/A,21880,1,Shop
6.30,N/A,21883,5,Shop
N/A,N/A,21884,N/A,Shop
N/A,N/A,21885,N/A,Shop
N/A,N/A,21886,N/A,Shop
1.00,N/A,21887,1,Shop
1.00,N/A,21888,1,Shop
N/A,N/A,21889,N/A,Shop
N/A,N/A,21890,N/A,Shop
N/A,N/A,21891,N/A,Shop
N/A,N/A,21893,N/A,Shop
N/A,N/A,21894,N/A,Shop
6.62,5.555,21900,68,Shop
6.00,N/A,21901,1,Shop
N/A,N/A,21902,N/A,Shop
N/A,N/A,21903,N/A,Shop
4.94,N/A,21904,8,Shop
5.00,N/A,21905,1,Shop
N/A,N/A,21907,N/A,Shop
6.42,N/A,21909,2,Shop
N/A,N/A,21910,N/A,Shop
N/A,N/A,21911,N/A,Shop
N/A,N/A,21912,N/A,Shop
2.00,N/A,21913,1,Shop
5.50,N/A,21914,2,Shop
5.25,N/A,21916,8,Shop
4.67,N/A,21917,12,Shop
5.75,N/A,21918,4,Shop
5.50,N/A,21919,4,Shop
6.33,N/A,21921,3,Shop
N/A,N/A,21922,N/A,Shop
1.00,N/A,21923,1,Shop
5.14,N/A,21924,7,Shop
4.30,N/A,21925,10,Shop
N/A,N/A,21926,N/A,Shop
5.50,N/A,21927,2,Shop
4.00,N/A,21928,3,Shop
3.00,N/A,21929,3,Shop
4.50,N/A,21931,9,Shop
5.53,N/A,21932,5,Shop
6.50,N/A,21933,1,Shop
6.33,N/A,21934,3,Shop
4.82,N/A,21937,14,Shop
4.00,N/A,21938,1,Shop
2.00,N/A,21939,1,Shop
7.00,N/A,21940,5,Shop
7.06,N/A,21942,9,Shop
N/A,N/A,21943,N/A,Shop
2.00,N/A,21944,1,Shop
3.80,N/A,21945,5,Shop
3.71,N/A,21946,7,Shop
6.00,N/A,21948,2,Shop
N/A,N/A,21949,N/A,Shop
N/A,N/A,21950,N/A,Shop
5.19,N/A,21951,18,Shop
5.40,N/A,21953,5,Shop
N/A,N/A,21956,N/A,Shop
6.70,N/A,21957,11,Shop
N/A,N/A,21958,N/A,Shop
1.67,N/A,21959,3,Shop
5.40,N/A,21960,1,Shop
5.50,N/A,21961,2,Shop
6.67,N/A,21962,3,Shop
6.75,N/A,21963,4,Shop
7.00,N/A,21964,3,Shop
6.67,N/A,21965,3,Shop
5.88,N/A,21966,8,Shop
4.00,N/A,21968,5,Shop
N/A,N/A,21969,N/A,Shop
5.00,N/A,21970,2,Shop
5.00,N/A,21971,1,Shop
5.67,N/A,21972,3,Shop
6.67,N/A,21973,3,Shop
6.67,N/A,21974,3,Shop
6.67,N/A,21975,3,Shop
3.58,N/A,21976,6,Shop
5.88,N/A,21977,8,Shop
3.67,N/A,21978,3,Shop
2.49,N/A,21980,24,Shop
6.33,N/A,21981,6,Shop
2.75,N/A,21983,4,Shop
8.00,N/A,21988,1,Shop
5.75,N/A,21989,1,Shop
5.62,N/A,21992,5,Shop
6.10,N/A,21993,5,Shop
8.00,N/A,21994,2,Shop
N/A,N/A,21995,N/A,Shop
7.55,N/A,21997,10,Shop
3.00,N/A,21999,1,Shop
N/A,N/A,22000,N/A,Shop
3.00,N/A,22001,1,Shop
6.75,N/A,22002,2,Shop
N/A,N/A,22003,N/A,Shop
6.50,N/A,22004,2,Shop
6.00,N/A,22005,1,Shop
N/A,N/A,22006,N/A,Shop
7.66,N/A,22008,8,Shop
5.00,N/A,22009,1,Shop
2.50,N/A,22010,2,Shop
7.50,N/A,22011,2,Shop
5.55,N/A,22012,2,Shop
6.25,N/A,22013,2,Shop
5.12,N/A,22014,4,Shop
5.75,N/A,22015,2,Shop
5.97,5.528,22016,110,Shop
5.50,N/A,22017,2,Shop
7.00,N/A,22018,7,Shop
7.35,5.601,22020,92,Shop
7.00,N/A,22021,1,Shop
N/A,N/A,22022,N/A,Shop
N/A,N/A,22023,N/A,Shop
4.21,N/A,22024,17,Shop
4.00,N/A,22025,2,Shop
N/A,N/A,22026,N/A,Shop
5.35,N/A,22027,23,Shop
5.73,N/A,22028,7,Shop
5.25,N/A,22030,4,Shop
5.00,N/A,22031,8,Shop
3.98,N/A,22032,25,Shop
4.00,N/A,22033,2,Shop
4.55,N/A,22034,15,Shop
N/A,N/A,22036,N/A,Shop
4.20,N/A,22037,5,Shop
6.50,N/A,22039,1,Shop
6.25,N/A,22040,10,Shop
N/A,N/A,22041,N/A,Shop
N/A,N/A,22043,N/A,Shop
5.00,N/A,22044,2,Shop
5.25,N/A,22045,28,Shop
7.16,5.799,22049,338,Shop
4.80,N/A,22050,5,Shop
6.42,N/A,22051,6,Shop
3.05,N/A,22053,11,Shop
3.89,N/A,22054,9,Shop
2.33,N/A,22056,3,Shop
4.01,N/A,22057,8,Shop
2.50,N/A,22058,2,Shop
6.45,N/A,22059,11,Shop
5.23,N/A,22060,3,Shop
3.00,N/A,22063,3,Shop
3.50,N/A,22064,3,Shop
5.00,N/A,22065,1,Shop
N/A,N/A,22066,N/A,Shop
6.50,N/A,22067,2,Shop
7.40,5.584,22068,69,Shop
5.28,N/A,22069,18,Shop
N/A,N/A,22070,N/A,Shop
N/A,N/A,22071,N/A,Shop
6.50,N/A,22072,2,Shop
N/A,N/A,22073,N/A,Shop
6.52,N/A,22074,15,Shop
N/A,N/A,22075,N/A,Shop
N/A,N/A,22076,N/A,Shop
1.00,N/A,22077,2,Shop
N/A,N/A,22078,N/A,Shop
5.50,N/A,22079,3,Shop
5.76,N/A,22081,5,Shop
7.71,N/A,22082,7,Shop
6.75,N/A,22083,4,Shop
5.86,N/A,22084,11,Shop
5.80,N/A,22086,10,Shop
N/A,N/A,22087,N/A,Shop
4.00,N/A,22088,1,Shop
4.58,N/A,22089,5,Shop
2.00,N/A,22091,3,Shop
7.40,5.557,22093,50,Shop
6.08,5.515,22094,36,Shop
N/A,N/A,22095,N/A,Shop
7.00,N/A,22096,1,Shop
7.05,5.824,22097,362,Shop
4.70,N/A,22098,10,Shop
5.54,N/A,22101,7,Shop
1.50,N/A,22102,2,Shop
5.67,N/A,22103,3,Shop
7.22,N/A,22104,6,Shop
4.25,N/A,22105,2,Shop
4.00,N/A,22106,2,Shop
1.75,N/A,22107,2,Shop
7.32,N/A,22108,14,Shop
N/A,N/A,22109,N/A,Shop
4.67,N/A,22110,3,Shop
5.50,N/A,22112,6,Shop
4.33,N/A,22113,3,Shop
N/A,N/A,22117,N/A,Shop
3.00,N/A,22118,1,Shop
4.33,N/A,22120,3,Shop
2.00,N/A,22121,2,Shop
5.00,N/A,22124,1,Shop
6.75,N/A,22125,6,Shop
4.67,N/A,22127,3,Shop
N/A,N/A,22128,N/A,Shop
1.00,N/A,22129,1,Shop
6.19,N/A,22130,8,Shop
N/A,N/A,22131,N/A,Shop
1.11,N/A,22132,1,Shop
7.30,N/A,22133,10,Shop
N/A,N/A,22135,N/A,Shop
5.62,N/A,22136,4,Shop
1.00,N/A,22137,2,Shop
N/A,N/A,22138,N/A,Shop
6.50,N/A,22139,6,Shop
4.00,N/A,22142,1,Shop
7.35,N/A,22144,17,Shop
6.80,N/A,22145,27,Shop
4.00,N/A,22147,3,Shop
5.60,N/A,22148,5,Shop
6.41,N/A,22149,16,Shop
4.67,N/A,22150,3,Shop
4.00,N/A,22151,1,Shop
N/A,N/A,22152,N/A,Shop
N/A,N/A,22153,N/A,Shop
7.81,N/A,22154,16,Shop
7.87,N/A,22155,17,Shop
6.50,N/A,22157,2,Shop
5.50,N/A,22158,2,Shop
6.00,N/A,22159,1,Shop
8.32,5.757,22160,152,Shop
1.00,N/A,22162,1,Shop
N/A,N/A,22163,N/A,Shop
6.10,N/A,22164,2,Shop
4.50,N/A,22165,2,Shop
7.36,N/A,22166,21,Shop
4.45,N/A,22167,2,Shop
6.00,N/A,22168,5,Shop
N/A,N/A,22170,N/A,Shop
N/A,N/A,22171,N/A,Shop
7.32,6.755,22172,3470,Shop
N/A,N/A,22173,N/A,Shop
N/A,N/A,22174,N/A,Shop
6.75,N/A,22175,2,Shop
N/A,N/A,22177,N/A,Shop
2.00,N/A,22178,1,Shop
N/A,N/A,22179,N/A,Shop
N/A,N/A,22180,N/A,Shop
N/A,N/A,22183,N/A,Shop
5.00,N/A,22184,4,Shop
7.20,N/A,22185,6,Shop
4.00,N/A,22187,2,Shop
3.79,N/A,22188,12,Shop
3.86,N/A,22189,11,Shop
6.00,N/A,22193,1,Shop
N/A,N/A,22194,N/A,Shop
5.55,N/A,22195,4,Shop
N/A,N/A,22196,N/A,Shop
4.67,N/A,22197,9,Shop
N/A,N/A,22199,N/A,Shop
6.02,N/A,22200,9,Shop
6.00,N/A,22201,1,Shop
6.73,N/A,22202,16,Shop
6.89,5.536,22204,35,Shop
3.00,N/A,22206,3,Shop
3.00,N/A,22207,1,Shop
2.00,N/A,22208,1,Shop
7.00,N/A,22210,1,Shop
5.33,N/A,22211,3,Shop
5.91,N/A,22212,13,Shop
6.74,N/A,22213,7,Shop
5.25,N/A,22214,4,Shop
4.41,N/A,22215,11,Shop
6.00,N/A,22216,2,Shop
2.00,N/A,22217,1,Shop
5.50,N/A,22218,1,Shop
5.94,N/A,22219,8,Shop
7.00,N/A,22221,4,Shop
4.17,N/A,22222,3,Shop
3.90,N/A,22223,5,Shop
4.25,N/A,22224,2,Shop
5.00,N/A,22225,1,Shop
6.50,N/A,22226,1,Shop
N/A,N/A,22230,N/A,Shop
N/A,N/A,22231,N/A,Shop
4.61,N/A,22232,14,Shop
5.00,N/A,22234,1,Shop
4.25,N/A,22235,4,Shop
6.77,N/A,22238,17,Shop
7.25,N/A,22239,4,Shop
5.00,N/A,22240,1,Shop
N/A,N/A,22241,N/A,Shop
6.67,N/A,22242,3,Shop
6.00,N/A,22243,1,Shop
4.00,N/A,22246,1,Shop
N/A,N/A,22247,N/A,Shop
6.25,N/A,22248,10,Shop
6.67,N/A,22249,20,Shop
N/A,N/A,22250,N/A,Shop
3.36,N/A,22251,7,Shop
2.00,N/A,22252,1,Shop
7.65,N/A,22253,26,Shop
5.67,N/A,22255,3,Shop
7.11,N/A,22256,9,Shop
4.00,N/A,22258,2,Shop
4.33,N/A,22260,3,Shop
4.33,N/A,22261,3,Shop
4.00,N/A,22262,1,Shop
6.65,5.560,22263,88,Shop
6.55,N/A,22264,10,Shop
5.00,N/A,22269,2,Shop
5.00,N/A,22271,6,Shop
6.41,N/A,22273,11,Shop
7.83,N/A,22274,6,Shop
6.88,N/A,22275,17,Shop
7.00,N/A,22276,7,Shop
7.08,5.982,22279,611,Shop
6.58,N/A,22280,16,Shop
3.00,N/A,22281,2,Shop
3.33,N/A,22282,12,Shop
6.56,N/A,22283,9,Shop
5.00,N/A,22284,1,Shop
3.75,N/A,22285,4,Shop
4.00,N/A,22286,1,Shop
3.50,N/A,22288,2,Shop
5.75,N/A,22290,12,Shop
N/A,N/A,22291,N/A,Shop
4.20,N/A,22292,6,Shop
7.50,N/A,22293,1,Shop
N/A,N/A,22294,N/A,Shop
3.50,N/A,22295,2,Shop
7.00,N/A,22296,6,Shop
5.67,N/A,22298,3,Shop
4.40,N/A,22300,5,Shop
1.00,N/A,22301,1,Shop
5.90,N/A,22302,5,Shop
7.11,5.671,22304,167,Shop
N/A,N/A,22306,N/A,Shop
N/A,N/A,22307,N/A,Shop
5.50,N/A,22308,1,Shop
5.17,N/A,22309,8,Shop
5.00,N/A,22310,1,Shop
3.33,N/A,22311,3,Shop
5.00,N/A,22312,2,Shop
6.00,N/A,22313,2,Shop
7.00,N/A,22314,1,Shop
N/A,N/A,22315,N/A,Shop
5.00,N/A,22316,1,Shop
5.05,N/A,22317,6,Shop
5.90,N/A,22318,12,Shop
6.50,N/A,22319,17,Shop
4.00,N/A,22320,1,Shop
4.03,N/A,22321,3,Shop
3.00,N/A,22322,4,Shop
N/A,N/A,22323,N/A,Shop
4.00,N/A,22324,1,Shop
5.00,N/A,22325,3,Shop
5.04,N/A,22326,14,Shop
6.10,N/A,22328,5,Shop
N/A,N/A,22330,N/A,Shop
N/A,N/A,22331,N/A,Shop
5.75,N/A,22335,4,Shop
4.18,N/A,22339,11,Shop
4.83,N/A,22341,9,Shop
N/A,N/A,22343,N/A,Shop
6.88,N/A,22346,8,Shop
3.95,N/A,22349,17,Shop
4.33,N/A,22350,6,Shop
N/A,N/A,22351,N/A,Shop
5.50,N/A,22352,2,Shop
N/A,N/A,22353,N/A,Shop
7.50,5.737,22355,181,Shop
7.81,6.116,22356,515,Shop
7.86,6.099,22357,481,Shop
4.53,N/A,22360,16,Shop
7.73,6.792,22361,2077,Shop
5.36,N/A,22362,25,Shop
N/A,N/A,22363,N/A,Shop
7.44,N/A,22364,11,Shop
N/A,N/A,22365,N/A,Shop
4.00,N/A,22366,8,Shop
6.67,N/A,22367,3,Shop
4.22,N/A,22368,9,Shop
N/A,N/A,22369,N/A,Shop
7.05,N/A,22370,24,Shop
4.00,N/A,22371,1,Shop
3.00,N/A,22372,2,Shop
5.62,N/A,22373,4,Shop
5.12,N/A,22374,8,Shop
4.50,N/A,22375,2,Shop
1.00,N/A,22376,1,Shop
5.17,N/A,22381,3,Shop
7.00,N/A,22382,1,Shop
N/A,N/A,22384,N/A,Shop
6.00,N/A,22385,2,Shop
5.45,N/A,22386,2,Shop
N/A,N/A,22387,N/A,Shop
3.50,N/A,22388,1,Shop
6.17,N/A,22389,6,Shop
4.00,N/A,22390,1,Shop
2.30,N/A,22391,5,Shop
6.40,N/A,22393,2,Shop
6.00,N/A,22394,1,Shop
N/A,N/A,22395,N/A,Shop
4.65,N/A,22396,10,Shop
2.33,N/A,22397,3,Shop
7.75,N/A,22403,4,Shop
6.50,N/A,22404,15,Shop
6.12,N/A,22405,18,Shop
N/A,N/A,22408,N/A,Shop
N/A,N/A,22409,N/A,Shop
7.24,5.542,22410,32,Shop
N/A,N/A,22412,N/A,Shop
3.50,N/A,22413,2,Shop
5.67,N/A,22414,3,Shop
5.60,N/A,22415,5,Shop
4.25,N/A,22417,6,Shop
3.18,N/A,22418,6,Shop
3.00,N/A,22419,1,Shop
6.00,N/A,22421,2,Shop
4.00,N/A,22422,2,Shop
1.50,N/A,22423,2,Shop
N/A,N/A,22424,N/A,Shop
5.50,N/A,22425,2,Shop
6.00,N/A,22426,1,Shop
4.58,N/A,22429,6,Shop
4.50,N/A,22430,4,Shop
5.56,N/A,22431,18,Shop
